student_id,last_name,first_name,city,state,country,program,graduation term,graduation year,phone_no_cell,phone_no_land,skill_1,skill_2,work_city,work_country,job_type,industry
bf5294,Flemmich,Brooke,Erie,Pennsylvania,United States,Narrative Medicine,Summer,2020,818-689-1933,,Decision Making,,Columbus - OH,United States (USA),Graduate School,Transportation
mm7242,McKearnen,Marie-ann,Baton Rouge,Louisiana,United States,Wealth Management,Spring,2020,581-162-6145,,Product Knowledge,,Pasadena - CA,United States (USA),Summer classes,Insurance
rg9279,Gresch,Rosaleen,El Paso,Texas,United States,Strategic Communication,Fall,2016,822-970-2750,527-358-7639,Empathy,,Shanghai - China Mainland,China Mainland,Still Seeking Internship,Governance
el1970,Lukock,Ev,Cincinnati,Ohio,United States,Technology Management,Spring,2018,820-185-4880,,Collaboration,,Hartford - CT,United States (USA),Still Seeking Employment,Lifestyle & Consumer
cb6823,Braybrookes,Catharina,Raleigh,North Carolina,United States,Actuarial Science,Spring,2019,657-998-4061,715-685-9146,Creativity,,New Haven - CT,United States (USA),Service Organization,Lifestyle & Consumer
cb8395,Beckles,Cart,New Orleans,Louisiana,United States,Strategic Communication,Summer,2016,812-945-1109,551-517-6780,Referral Marketing,,Corona - CA,United States (USA),Own Venture,Scientific Research
jb5076,Bantick,Jami,Waco,Texas,United States,Human Capital Management,Fall,2022,527-682-5213,,QuickBooks,,Westbury - NY,United States (USA),Summer classes,Transportation
cb1819,Balcon,Ciel,Midland,Texas,United States,Sports Management,Summer,2021,539-545-8531,626-309-0259,POS Skills,,Albuquerque - NM,United States (USA),Still Seeking Education,Food & Agriculture
wn1628,Nazareth,Winny,Glendale,California,United States,Insurance Management,Spring,2021,242-118-8436,,Collaboration,,Xinyi (guangdong) - China,China Mainland,Still Seeking Education,Scientific Research
cb9723,Brownstein,Calv,Dallas,Texas,United States,Applied Analytics,Spring,2017,673-131-2859,791-704-3908,Salesforce,STATA,"Dongguan, Guangzhou - China",China Mainland,Military Service,Housing/Real Estate
mt4757,Todari,Michaella,Grand Junction,Colorado,United States,Enterprise Risk Management,Fall,2020,775-149-8064,264-785-3278,Self Motivation,,Sacramento - CA,United States (USA),Graduate School,Lifestyle & Consumer
as7328,Squibbes,Allyce,Washington,District of Columbia,United States,Narrative Medicine,Summer,2022,625-916-6967,,POS Skills,,Saint Petersburg - FL,United States (USA),Graduate School,Energy
vd7931,Dunlop,Vivi,Las Vegas,Nevada,United States,Actuarial Science,Summer,2018,635-841-2381,983-326-0838,Leadership,,Shanghai - China Mainland,China Mainland,Job,Media
cb5346,Bearward,Cheston,Champaign,Illinois,United States,Insurance Management,Spring,2022,730-818-6396,369-642-5911,Decision Making,,Bronx - NY,United States (USA),Job,Research & Consulting
dg4930,Gillbee,Deedee,Las Vegas,Nevada,United States,Enterprise Risk Management,Summer,2022,600-350-6516,,Problem Solving,,Fort Leavenworth - KS,United States (USA),Service Organization,Geospatial/Mapping
wn1628,Nazareth,Winny,Glendale,California,United States,Insurance Management,Spring,2021,242-118-8436,,Collaboration,,Jerusalem - Israel,Israel,Own Venture,Energy
cw7157,Waszkiewicz,Cynde,Cedar Rapids,Iowa,United States,Bioethics,Fall,2018,586-529-1435,,Contract Negotiation,,Cologne - Germany,Germany,Fellowship,Geospatial/Mapping
al8834,Leatherland,Alyson,Greensboro,North Carolina,United States,Negotiation and Conflict Resolution,Spring,2020,488-980-5936,173-799-6057,Accounting,,Miami - FL,United States (USA),Internship,Healthcare
bm5638,Madden,Bamby,Amarillo,Texas,United States,Negotiation and Conflict Resolution,Summer,2016,193-351-8239,,Contract Negotiation,,Long Island City - NY,United States (USA),Still Seeking Internship,Energy
tk2172,Klain,Tamqrah,Lawrenceville,Georgia,United States,Bioethics,Spring,2018,801-274-8362,443-473-1530,Calendar Management,,Munich - Germany,Germany,Still Seeking Internship,Data/Technology
gj1080,Jeandot,Germain,San Rafael,California,United States,Wealth Management,Spring,2017,346-847-3713,,Critical Thinking,,Miami - FL,United States (USA),Internship,Healthcare
ch9908,Hunstone,Cozmo,Boston,Massachusetts,United States,Enterprise Risk Management,Fall,2017,689-428-8300,,Shipping,,Tulsa - OK,United States (USA),Research,Food & Agriculture
ib7659,Brunone,Isidore,Alexandria,Virginia,United States,Information Knowledge Strategy,Spring,2022,552-947-5839,,Referral Marketing,,Mumbai - India,India,Internship,Insurance
vh6932,Hannay,Vittoria,Phoenix,Arizona,United States,Applied Analytics,Spring,2016,685-239-4591,,Customer Needs Analysis,Google Search Console,Puerto Real - PR,United States (USA),Fellowship,Transportation
gs4361,Sallter,Gertie,Pittsburgh,Pennsylvania,United States,Strategic Communication,Fall,2017,150-345-9286,,Problem Solving,,"Dongguan, Guangzhou - China",China Mainland,Still Seeking Employment,Data/Technology
ls2403,Stannis,Lilia,Tacoma,Washington,United States,Technology Management,Fall,2016,260-241-0849,956-407-6931,Problem Solving,,Shanghai - China Mainland,China Mainland,Graduate School,Energy
yg5553,Garken,Yulma,Des Moines,Iowa,United States,Sports Management,Summer,2020,596-937-8506,652-189-6370,Public Speaking,,Cali - Colombia,Colombia,Graduate School,Media
cb8371,Brasener,Cayla,Fort Myers,Florida,United States,Enterprise Risk Management,Fall,2021,732-704-4398,158-943-3027,Management,,"Dongguan, Guangzhou - China",China Mainland,Postponing job search,Transportation
mb4925,Brokenshire,Milissent,Beaumont,Texas,United States,Enterprise Risk Management,Spring,2019,367-806-1150,578-853-3662,Critical Thinking,,West New York - NJ,United States (USA),Still Seeking Education,Insurance
ep1873,Philippault,Eugine,Pittsburgh,Pennsylvania,United States,Sustainability Management,Fall,2018,985-688-8443,,Leadership,,Alexandria - VA,United States (USA),Research,Healthcare
ca3689,Allot,Cindra,New York City,New York,United States,Negotiation and Conflict Resolution,Spring,2019,278-759-0528,448-136-8203,Referral Marketing,,Hong Kong - Hong Kong S.A.R.,Hong Kong S.A.R.,Still Seeking Internship,Media
rv6163,Vail,Rubina,Harrisburg,Pennsylvania,United States,Wealth Management,Summer,2017,728-243-8700,235-456-9389,Decision Making,,Stamford - CT,United States (USA),Own Venture,Lifestyle & Consumer
lt4524,Tottman,Liam,Newark,Delaware,United States,Actuarial Science,Summer,2018,819-138-2683,731-562-8200,Organization,,Glastonbury - CT,United States (USA),Service Organization,Education
cf3847,Fancourt,Calley,Evansville,Indiana,United States,Human Capital Management,Summer,2016,989-869-7156,227-419-2975,Shipping,,San Antonio - TX,United States (USA),Fellowship,Environment & Weather
mm8449,McVie,Murdock,Detroit,Michigan,United States,Construction Administration,Fall,2019,678-305-2520,105-564-4344,Communication,,Chicago - IL,United States (USA),Still Seeking Employment,Aerospace and Defense
ag1400,Gooddie,Annadiane,Hagerstown,Maryland,United States,Sustainability Management,Fall,2020,545-777-2845,,Public Speaking,,Menlo Park - CA,United States (USA),Service Organization,Healthcare
cp2112,Perrigo,Charis,Memphis,Tennessee,United States,Sustainability Management,Fall,2017,899-656-7400,900-592-5438,Collaboration,,Minnesota City - MN,United States (USA),Service Organization,Data/Technology
wn1628,Nazareth,Winny,Glendale,California,United States,Insurance Management,Spring,2021,242-118-8436,,Collaboration,,Pasadena - CA,United States (USA),Other Intentions,Data/Technology
es3247,Sheehan,Elizabeth,Minneapolis,Minnesota,United States,Enterprise Risk Management,Summer,2022,399-878-3272,687-209-0188,Management,,Chennai - India,India,Still Seeking Internship,Finance & Investment
dp1899,Pentycross,Deny,Bakersfield,California,United States,Technology Management,Fall,2019,443-290-1281,456-597-6537,POS Skills,,Los Angeles - CA,United States (USA),Graduate School,Healthcare
gj8123,Jiran,Garnet,Lexington,Kentucky,United States,Enterprise Risk Management,Spring,2020,679-880-5976,,Data Entry,,Toronto - ON - Canada,Canada,Still Seeking Internship,Finance & Investment
tm1718,Muneely,Tabitha,Oklahoma City,Oklahoma,United States,Narrative Medicine,Fall,2020,148-722-5592,409-924-9343,Critical Thinking,,New York - NY,United States (USA),Still Seeking Employment,Education
ag4866,Gatheridge,Abbie,Tallahassee,Florida,United States,Sustainability Science,Fall,2016,358-292-1492,893-973-4183,Customer Needs Analysis,,Richardson - TX,United States (USA),Fellowship,Lifestyle & Consumer
vh6932,Hannay,Vittoria,Phoenix,Arizona,United States,Applied Analytics,Spring,2016,685-239-4591,,Customer Needs Analysis,Google Search Console,Jersey City - NJ,United States (USA),Summer classes,Governance
im5997,McIvor,Ivonne,Mobile,Alabama,United States,Wealth Management,Summer,2017,749-677-5017,,Teamwork ,,Philadelphia - PA,United States (USA),Internship,Insurance
dp1899,Pentycross,Deny,Bakersfield,California,United States,Technology Management,Fall,2019,443-290-1281,456-597-6537,POS Skills,,Cali - Colombia,Colombia,Summer classes,Scientific Research
lm7331,Maurice,Lissy,Daytona Beach,Florida,United States,Strategic Communication,Summer,2020,943-197-3604,284-429-7370,Customer Service,,Albuquerque - NM,United States (USA),Own Venture,Geospatial/Mapping
cd7662,Dilawey,Cyndi,Greenville,South Carolina,United States,Negotiation and Conflict Resolution,Fall,2016,163-723-9446,982-109-5100,Microsoft Offices,,Kansas City - KS,United States (USA),Still Seeking Internship,Education
if3238,Franzonello,Ileane,Inglewood,California,United States,Technology Management,Fall,2021,325-391-0672,654-285-7401,Scheduling,,Xinyi (guangdong) - China,China Mainland,Still Seeking Education,Finance & Investment
gt6760,Tinklin,Garner,Cleveland,Ohio,United States,Technology Management,Fall,2021,561-724-4011,363-627-8937,Adaptability,,Old Westbury - NY,United States (USA),Fellowship,Transportation
rn3959,Nolleau,Reynold,Jamaica,New York,United States,Technology Management,Spring,2022,191-535-5078,,Leadership,,Bogota - Colombia,Colombia,Graduate School,Finance & Investment
am2193,Mansion,Adrian,Saint Petersburg,Florida,United States,Bioethics,Fall,2022,776-585-4099,,Empathy,,Ningbo - China,China Mainland,Military Service,Housing/Real Estate
sm2208,Matt,Shanie,San Antonio,Texas,United States,Information Knowledge Strategy,Fall,2019,864-358-9722,804-809-8010,Cashier Skills,,Santiago - Chile,Chile,Other Intentions,Scientific Research
ml4094,Lavelle,Muriel,Oklahoma City,Oklahoma,United States,Construction Administration,Spring,2018,103-117-0998,109-144-9602,Billing,,Edison - NJ,United States (USA),Own Venture,Education
ts7624,Stebbing,Toddie,Denton,Texas,United States,Information Knowledge Strategy,Spring,2022,583-446-5094,488-103-4443,Scheduling,,Emeryville - CA,United States (USA),Fellowship,Finance & Investment
sk4986,Kinavan,Salomon,Fresno,California,United States,Human Capital Management,Spring,2020,467-608-3609,,POS Skills,,Lucknow - India,India,Postponing job search,Energy
hm4038,McKinstry,Hewett,Decatur,Georgia,United States,Enterprise Risk Management,Fall,2019,432-532-5649,,Public Speaking,,Pearl River - NY,United States (USA),Job,Food & Agriculture
fw2245,Winpenny,Francesca,Dallas,Texas,United States,Enterprise Risk Management,Fall,2021,275-618-4893,,Microsoft Offices,,Newark - NJ,United States (USA),Still Seeking Education,Environment & Weather
jm9051,Maleham,Jaye,Provo,Utah,United States,Construction Administration,Summer,2018,739-281-8241,,Empathy,,Pittsburgh - PA,United States (USA),Still Seeking Internship,Energy
sh6609,Handrahan,Sonny,Jackson,Mississippi,United States,Information Knowledge Strategy,Summer,2018,653-840-7074,,Creativity,,North Vancouver - BC - Canada,Canada,Own Venture,Aerospace and Defense
fm9802,Murdy,Fredek,Warren,Ohio,United States,Nonprofit Management,Summer,2019,592-488-2755,,Adaptability,,Astoria - NY,United States (USA),Still Seeking Employment,Data/Technology
ks9217,Strugnell,Kahlil,Jackson,Mississippi,United States,Nonprofit Management,Fall,2021,146-296-0455,333-395-9046,Self Motivation,,Basking Ridge - NJ,United States (USA),Not seeking an internship,Business & Legal Services
hb8968,Bozier,Hieronymus,Boston,Massachusetts,United States,Bioethics,Summer,2018,671-434-6577,808-639-5150,Creativity,,Somerset - NJ,United States (USA),Not seeking an internship,Transportation
im9432,MacGillacolm,Isaiah,Fresno,California,United States,Enterprise Risk Management,Summer,2021,125-201-6969,406-995-9535,Welcoming Visitors,,Wilmington - DE,United States (USA),Fellowship,Governance
ma5424,Alwen,Melisse,Van Nuys,California,United States,Construction Administration,Spring,2018,422-145-9136,860-181-6210,Management,,West New York - NJ,United States (USA),Graduate School,Transportation
cb1118,Browning,Charmian,Merrifield,Virginia,United States,Sustainability Science,Fall,2017,658-795-9205,932-691-3458,Office Equipment,,Providence - RI,United States (USA),Still Seeking Employment,Business & Legal Services
rl4633,Ligoe,Romeo,Fort Worth,Texas,United States,Narrative Medicine,Spring,2016,262-292-2512,,QuickBooks,,Guangzhou - China,China Mainland,Internship,Insurance
gf2397,Foresight,Gaspar,Boston,Massachusetts,United States,Strategic Communication,Fall,2021,578-472-8202,,Product Knowledge,,Hong Kong - China,China Mainland,Not seeking an internship,Scientific Research
gc9192,Clucas,Gregorio,Reading,Pennsylvania,United States,Construction Administration,Fall,2022,856-259-9789,,Billing,,Fort Mill - SC,United States (USA),Graduate School,Finance & Investment
cs3440,Schulken,Christie,Jackson,Mississippi,United States,Insurance Management,Spring,2020,745-531-5039,,Empathy,,Santa Clara - CA,United States (USA),Still Seeking Education,Energy
pg7683,Gilchriest,Percival,Naples,Florida,United States,Narrative Medicine,Spring,2020,424-244-3343,,Data Entry,,Basking Ridge - NJ,United States (USA),Military Service,Insurance
cb5346,Bearward,Cheston,Champaign,Illinois,United States,Insurance Management,Spring,2022,730-818-6396,369-642-5911,Decision Making,,Beijing - China,China Mainland,Still Seeking Internship,Data/Technology
pj7325,Jacomb,Paten,Newport Beach,California,United States,Construction Administration,Fall,2016,497-631-7104,713-571-4402,Active Listening,,Fort Mill - SC,United States (USA),Job,Aerospace and Defense
ls3242,Smallpeace,Leighton,Portland,Oregon,United States,Actuarial Science,Summer,2016,577-568-6603,,Conflict Resolution,,Cambridge - MA,United States (USA),Own Venture,Lifestyle & Consumer
bj3248,Juarez,Barry,Evansville,Indiana,United States,Sports Management,Fall,2021,782-355-4006,,POS Skills,,Weehawken - NJ,United States (USA),Not seeking an internship,Healthcare
bw7350,Wytchard,Boycie,San Jose,California,United States,Narrative Medicine,Summer,2017,488-596-9979,,Negotiation,,Miami - FL,United States (USA),Military Service,Finance & Investment
md3255,Dorrian,Martin,Topeka,Kansas,United States,Construction Administration,Spring,2019,160-899-8120,528-830-5893,Scheduling,,Newark - NJ,United States (USA),Other Intentions,Lifestyle & Consumer
aa9285,Aylward,Alexia,Mobile,Alabama,United States,Wealth Management,Fall,2022,471-427-8697,,Salesforce,,shanghai  - China,China Mainland,Own Venture,Environment & Weather
rk1735,Kirkbride,Richy,Pittsburgh,Pennsylvania,United States,Nonprofit Management,Fall,2017,760-356-4494,151-729-5991,Microsoft Offices,,Kansas City - KS,United States (USA),Internship,Lifestyle & Consumer
mb4567,Batstone,Maurita,Philadelphia,Pennsylvania,United States,Sustainability Management,Fall,2016,495-495-7726,,Presentation,,Edison - NJ,United States (USA),Job,Lifestyle & Consumer
el1328,Leemans,Elysee,Charleston,West Virginia,United States,Sports Management,Fall,2020,201-653-8531,,Product Knowledge,,Columbus - OH,United States (USA),Still Seeking Employment,Governance
bw9085,Wyldbore,Barry,Richmond,Virginia,United States,Narrative Medicine,Summer,2021,357-787-2108,161-481-7536,Calendar Management,,Mountainside - NJ,United States (USA),Service Organization,Aerospace and Defense
